,country,region,incgroup4,parent,child,MEANp,MEANc,SDp,SDc,CAT,DIF,CAT_ISCED0,CAT_ISCED1,CAT_ISCED2,CAT_ISCED34,GEI %,Gender Economic Participation and Opportunity Equality %,Gender Education Attainment Equality %,Gender Health and Survival Equality %,Gender Political Empowerment,sub-region,Political Instability Estimate,IQ,Average Income (USD),"Education expenditure
per inhabitant (USD)","Daily maximum
temperature Celsius"
682,Chile,Latin America & Caribbean,High income,max,daughter,7.1278801,11.031493,4.5556598,3.7870169,0.72920799,4.3071365,0.8400619,0.87569445,0.6681717,0.38997146,0.716,0.61,1.0,0.97,0.283,Latin America and the Caribbean,0.36,89,5620.0,210.0,18
683,Chile,Latin America & Caribbean,High income,max,son,7.5230122,11.535132,4.6981497,3.9035256,0.7502594,4.466197,0.86307561,0.90788704,0.69741023,0.42852664,0.716,0.61,1.0,0.97,0.283,Latin America and the Caribbean,0.36,89,5620.0,210.0,18
684,Chile,Latin America & Caribbean,High income,mom,all,6.0103464,11.131311,4.4007754,3.8391423,0.79429841,5.330863,0.86379212,0.91388512,0.73270428,0.48110774,0.716,0.61,1.0,0.97,0.283,Latin America and the Caribbean,0.36,89,5620.0,210.0,18
685,Chile,Latin America & Caribbean,High income,mom,daughter,5.8683267,10.910092,4.3497815,3.7870135,0.78476661,5.2411633,0.85403532,0.90358466,0.71637535,0.46155307,0.716,0.61,1.0,0.97,0.283,Latin America and the Caribbean,0.36,89,5620.0,210.0,18
686,Chile,Latin America & Caribbean,High income,mom,son,6.2095585,11.441618,4.463984,3.890182,0.80780417,5.4579597,0.87845349,0.92787075,0.756262,0.50581723,0.716,0.61,1.0,0.97,0.283,Latin America and the Caribbean,0.36,89,5620.0,210.0,18
687,Chile,Latin America & Caribbean,High income,avg,all,7.8956628,12.397059,4.4468451,3.54513,0.78495854,5.0158081,0.90309298,0.92502075,0.7748298,0.5118897,0.716,0.61,1.0,0.97,0.283,Latin America and the Caribbean,0.36,89,5620.0,210.0,18
688,Chile,Latin America & Caribbean,High income,avg,daughter,7.6736898,12.177251,4.3298736,3.4079013,0.7923407,4.963449,0.9031958,0.93038917,0.77802175,0.504812,0.716,0.61,1.0,0.97,0.283,Latin America and the Caribbean,0.36,89,5620.0,210.0,18
689,Chile,Latin America & Caribbean,High income,avg,son,8.2331696,12.731275,4.5988965,3.7196326,0.77316022,5.0994902,0.90292156,0.91512108,0.76996064,0.52155721,0.716,0.61,1.0,0.97,0.283,Latin America and the Caribbean,0.36,89,5620.0,210.0,18
690,Chile,Latin America & Caribbean,High income,dad,all,8.0864925,12.366866,4.9529338,3.5434859,0.77730393,4.9790564,0.9164924,0.92768681,0.76944631,0.46608409,0.716,0.61,1.0,0.97,0.283,Latin America and the Caribbean,0.36,89,5620.0,210.0,18
691,Chile,Latin America & Caribbean,High income,dad,daughter,7.8901949,12.153219,4.8903193,3.404346,0.77807856,4.907661,0.92335558,0.92815459,0.76306915,0.43585351,0.716,0.61,1.0,0.97,0.283,Latin America and the Caribbean,0.36,89,5620.0,210.0,18
692,Chile,Latin America & Caribbean,High income,dad,son,8.3818121,12.688288,5.0316477,3.7203107,0.7760939,5.0905752,0.90449047,0.92697704,0.77981079,0.50639904,0.716,0.61,1.0,0.97,0.283,Latin America and the Caribbean,0.36,89,5620.0,210.0,18
693,Chile,Latin America & Caribbean,High income,max,all,8.979064,12.397059,4.6984248,3.54513,0.72901326,4.1093888,0.90309298,0.91891116,0.73981148,0.43347055,0.716,0.61,1.0,0.97,0.283,Latin America and the Caribbean,0.36,89,5620.0,210.0,18
694,Chile,Latin America & Caribbean,High income,max,daughter,8.7997551,12.177251,4.610527,3.4079013,0.72559172,4.0136218,0.9031958,0.92284608,0.72835386,0.40461072,0.716,0.61,1.0,0.97,0.283,Latin America and the Caribbean,0.36,89,5620.0,210.0,18
695,Chile,Latin America & Caribbean,High income,max,son,9.2516994,12.731275,4.8166113,3.7196326,0.73447722,4.2623224,0.90292156,0.91250736,0.76091492,0.47291911,0.716,0.61,1.0,0.97,0.283,Latin America and the Caribbean,0.36,89,5620.0,210.0,18
696,Chile,Latin America & Caribbean,High income,mom,all,7.5888352,12.248461,4.5897632,3.5310898,0.79736209,5.080544,0.92057699,0.93440372,0.76947945,0.52349347,0.716,0.61,1.0,0.97,0.283,Latin America and the Caribbean,0.36,89,5620.0,210.0,18
697,Chile,Latin America & Caribbean,High income,mom,daughter,7.361011,12.057061,4.4652076,3.4160876,0.80335295,5.0638289,0.9194321,0.93717521,0.77582574,0.50862175,0.716,0.61,1.0,0.97,0.283,Latin America and the Caribbean,0.36,89,5620.0,210.0,18
698,Chile,Latin America & Caribbean,High income,mom,son,7.9377809,12.541616,4.7534375,3.6813104,0.7878558,5.1070676,0.92251945,0.92952383,0.75896549,0.54246128,0.716,0.61,1.0,0.97,0.283,Latin America and the Caribbean,0.36,89,5620.0,210.0,18
699,Chile,Latin America & Caribbean,High income,avg,all,9.3759012,13.011074,3.9704316,2.9017215,0.74301583,4.1952977,0.9503473,0.94676769,0.81228626,0.49326542,0.716,0.61,1.0,0.97,0.283,Latin America and the Caribbean,0.36,89,5620.0,210.0,18
700,Chile,Latin America & Caribbean,High income,avg,daughter,9.1189079,12.857946,3.8846543,2.8704238,0.74710751,4.2361178,0.95025033,0.94100714,0.80809486,0.49022827,0.716,0.61,1.0,0.97,0.283,Latin America and the Caribbean,0.36,89,5620.0,210.0,18
701,Chile,Latin America & Caribbean,High income,avg,son,9.8390322,13.287027,4.0802717,2.9375198,0.73508954,4.1162214,0.9505614,0.95862925,0.82125258,0.49827144,0.716,0.61,1.0,0.97,0.283,Latin America and the Caribbean,0.36,89,5620.0,210.0,18
702,Chile,Latin America & Caribbean,High income,dad,all,9.5446739,12.993667,4.4349108,2.9096889,0.75465292,4.1767421,0.96380019,0.96242464,0.81471068,0.49280521,0.716,0.61,1.0,0.97,0.283,Latin America and the Caribbean,0.36,89,5620.0,210.0,18
703,Chile,Latin America & Caribbean,High income,dad,daughter,9.3011694,12.846157,4.3605332,2.883363,0.76092684,4.2141018,0.96342868,0.95620489,0.81910104,0.48377633,0.716,0.61,1.0,0.97,0.283,Latin America and the Caribbean,0.36,89,5620.0,210.0,18
704,Chile,Latin America & Caribbean,High income,dad,son,9.9789076,13.256715,4.53266,2.9380405,0.74287105,4.106585,0.96456695,0.97559804,0.80570775,0.50704259,0.716,0.61,1.0,0.97,0.283,Latin America and the Caribbean,0.36,89,5620.0,210.0,18
705,Chile,Latin America & Caribbean,High income,max,all,10.468486,13.011074,4.0273867,2.9017215,0.68946028,3.2610221,0.9503473,0.94320035,0.78420728,0.45606044,0.716,0.61,1.0,0.97,0.283,Latin America and the Caribbean,0.36,89,5620.0,210.0,18
706,Chile,Latin America & Caribbean,High income,max,daughter,10.246554,12.857946,3.9507644,2.8704238,0.69142056,3.2692518,0.95025033,0.93121988,0.78801274,0.44313395,0.716,0.61,1.0,0.97,0.283,Latin America and the Caribbean,0.36,89,5620.0,210.0,18
707,Chile,Latin America & Caribbean,High income,max,son,10.868431,13.287027,4.1323643,2.9375198,0.68567759,3.2451415,0.9505614,0.96591437,0.77577585,0.47780105,0.716,0.61,1.0,0.97,0.283,Latin America and the Caribbean,0.36,89,5620.0,210.0,18
708,Chile,Latin America & Caribbean,High income,mom,all,9.1119165,12.880832,4.1892347,2.9049463,0.77593946,4.2800455,0.95815521,0.95706975,0.80889267,0.52656871,0.716,0.61,1.0,0.97,0.283,Latin America and the Caribbean,0.36,89,5620.0,210.0,18
709,Chile,Latin America & Caribbean,High income,mom,daughter,8.8274755,12.727105,4.0992794,2.8835742,0.77905166,4.334549,0.9588747,0.9482705,0.80150199,0.51524514,0.716,0.61,1.0,0.97,0.283,Latin America and the Caribbean,0.36,89,5620.0,210.0,18
710,Chile,Latin America & Caribbean,High income,mom,son,9.6210356,13.155985,4.2992516,2.9229662,0.77003455,4.1766329,0.95651495,0.97354835,0.82521766,0.5431841,0.716,0.61,1.0,0.97,0.283,Latin America and the Caribbean,0.36,89,5620.0,210.0,18
711,China,East Asia & Pacific,Upper middle income,avg,all,1.0776205,3.8359034,2.1614349,4.3963261,0.39205438,2.7766297,0.4192791,0.33364186,0.21456896,0.010873881,0.682,0.701,0.973,0.935,0.118,Eastern Asia,-0.54,104,1374.0,27.0,20
712,China,East Asia & Pacific,Upper middle income,avg,daughter,0.93956214,2.5897503,2.052773,4.0144954,0.26283321,1.677065,0.26524848,0.25078869,0.28895965,0.076211408,0.682,0.701,0.973,0.935,0.118,Eastern Asia,-0.54,104,1374.0,27.0,20
713,China,East Asia & Pacific,Upper middle income,avg,son,1.1989485,4.9310441,2.2462189,4.4267087,0.50529814,3.7402399,0.56519061,0.39329666,0.16637696,0.0,0.682,0.701,0.973,0.935,0.118,Eastern Asia,-0.54,104,1374.0,27.0,20
714,China,East Asia & Pacific,Upper middle income,dad,all,1.7599568,3.807277,3.3445878,4.3854895,0.38789651,2.167722,0.41900486,0.33333474,0.1631875,0.0,0.682,0.701,0.973,0.935,0.118,Eastern Asia,-0.54,104,1374.0,27.0,20
715,China,East Asia & Pacific,Upper middle income,dad,daughter,1.5445966,2.5655546,3.1402223,3.9920299,0.25577819,1.1099548,0.2669577,0.23586337,0.16588584,0.0,0.682,0.701,0.973,0.935,0.118,Eastern Asia,-0.54,104,1374.0,27.0,20
716,China,East Asia & Pacific,Upper middle income,dad,son,1.9510964,4.9093471,3.5058863,4.425446,0.50550318,3.1093059,0.56277293,0.40910158,0.16155711,0.0,0.682,0.701,0.973,0.935,0.118,Eastern Asia,-0.54,104,1374.0,27.0,20
717,China,East Asia & Pacific,Upper middle income,max,all,1.8344676,3.8359034,3.4134998,4.3963261,0.38702461,2.13381,0.4192791,0.33870852,0.13660085,0.0,0.682,0.701,0.973,0.935,0.118,Eastern Asia,-0.54,104,1374.0,27.0,20
718,China,East Asia & Pacific,Upper middle income,max,daughter,1.5825515,2.5897503,3.1699781,4.0144954,0.25630507,1.0947317,0.26524848,0.25084567,0.15062372,0.0,0.682,0.701,0.973,0.935,0.118,Eastern Asia,-0.54,104,1374.0,27.0,20
719,China,East Asia & Pacific,Upper middle income,max,son,2.055856,4.9310441,3.6004052,4.4267087,0.50237286,3.0507033,0.56519061,0.40352991,0.12684019,0.0,0.682,0.701,0.973,0.935,0.118,Eastern Asia,-0.54,104,1374.0,27.0,20
720,China,East Asia & Pacific,Upper middle income,mom,all,0.39310858,3.7689495,1.7310526,4.3765955,0.44703394,3.3974347,0.45285386,0.4040212,0.15357503,0.0,0.682,0.701,0.973,0.935,0.118,Eastern Asia,-0.54,104,1374.0,27.0,20
721,China,East Asia & Pacific,Upper middle income,mom,daughter,0.35156119,2.5152373,1.6778837,3.9755108,0.2969172,2.181006,0.29184175,0.50365698,0.079554677,0.0,0.682,0.701,0.973,0.935,0.118,Eastern Asia,-0.54,104,1374.0,27.0,20
722,China,East Asia & Pacific,Upper middle income,mom,son,0.43115753,4.9170947,1.777968,4.4129081,0.58436579,4.5102639,0.60258037,0.33910179,0.20033945,0.0,0.682,0.701,0.973,0.935,0.118,Eastern Asia,-0.54,104,1374.0,27.0,20
723,China,East Asia & Pacific,Upper middle income,avg,all,1.5895096,5.1992378,2.4912846,4.943419,0.48710719,3.6322577,0.48116094,0.52316564,0.3640677,0.35367182,0.682,0.701,0.973,0.935,0.118,Eastern Asia,-0.54,104,1374.0,27.0,20
724,China,East Asia & Pacific,Upper middle income,avg,daughter,1.6195751,3.8977082,2.509933,4.8186913,0.35128236,2.2901196,0.32267269,0.41812232,0.31539679,0.36450151,0.682,0.701,0.973,0.935,0.118,Eastern Asia,-0.54,104,1374.0,27.0,20
725,China,East Asia & Pacific,Upper middle income,avg,son,1.5608854,6.4383783,2.4735281,4.7388082,0.61652446,4.9110799,0.62867123,0.62481481,0.42202848,0.34344274,0.682,0.701,0.973,0.935,0.118,Eastern Asia,-0.54,104,1374.0,27.0,20
726,China,East Asia & Pacific,Upper middle income,dad,all,2.4540131,5.1880336,3.7461774,4.9427691,0.47697937,2.8738828,0.48561904,0.54443705,0.25442392,0.10301008,0.682,0.701,0.973,0.935,0.118,Eastern Asia,-0.54,104,1374.0,27.0,20
727,China,East Asia & Pacific,Upper middle income,dad,daughter,2.5050688,3.8844767,3.7999709,4.8148456,0.34578148,1.51572,0.32960874,0.44077626,0.2585507,0.074322574,0.682,0.701,0.973,0.935,0.118,Eastern Asia,-0.54,104,1374.0,27.0,20
728,China,East Asia & Pacific,Upper middle income,dad,son,2.4052756,6.4324017,3.6941371,4.7391734,0.60213995,4.1695466,0.63248098,0.64443272,0.25029382,0.13449927,0.682,0.701,0.973,0.935,0.118,Eastern Asia,-0.54,104,1374.0,27.0,20
729,China,East Asia & Pacific,Upper middle income,max,all,2.6085153,5.1992378,3.8297286,4.943419,0.47334558,2.7502117,0.48116094,0.54197341,0.26126942,0.10117394,0.682,0.701,0.973,0.935,0.118,Eastern Asia,-0.54,104,1374.0,27.0,20
730,China,East Asia & Pacific,Upper middle income,max,daughter,2.6796615,3.8977082,3.893945,4.8186913,0.34227416,1.3764193,0.32267269,0.43711227,0.26654339,0.071872056,0.682,0.701,0.973,0.935,0.118,Eastern Asia,-0.54,104,1374.0,27.0,20
731,China,East Asia & Pacific,Upper middle income,max,son,2.5407796,6.4383783,3.7670519,4.7388082,0.59787196,4.0554037,0.62867123,0.6456961,0.25637582,0.13441277,0.682,0.701,0.973,0.935,0.118,Eastern Asia,-0.54,104,1374.0,27.0,20
732,China,East Asia & Pacific,Upper middle income,mom,all,0.7217024,5.0925837,2.1843081,4.9240046,0.53326327,4.395577,0.52580678,0.63776529,0.43655643,0.17333704,0.682,0.701,0.973,0.935,0.118,Eastern Asia,-0.54,104,1374.0,27.0,20
733,China,East Asia & Pacific,Upper middle income,mom,daughter,0.730124,3.7904391,2.2314441,4.7599916,0.39583543,3.0852835,0.37361842,0.62118077,0.49679425,0.23286264,0.682,0.701,0.973,0.935,0.118,Eastern Asia,-0.54,104,1374.0,27.0,20
734,China,East Asia & Pacific,Upper middle income,mom,son,0.71316528,6.4125872,2.1358278,4.7330832,0.67243272,5.7224755,0.68035954,0.65344799,0.36779594,0.070511721,0.682,0.701,0.973,0.935,0.118,Eastern Asia,-0.54,104,1374.0,27.0,20
735,China,East Asia & Pacific,Upper middle income,avg,all,2.7611244,7.0759211,3.3038888,4.5406413,0.6098749,4.3725915,0.67471737,0.62257242,0.3493827,0.28981587,0.682,0.701,0.973,0.935,0.118,Eastern Asia,-0.54,104,1374.0,27.0,20
736,China,East Asia & Pacific,Upper middle income,avg,daughter,2.7110529,6.230134,3.2393425,4.7554255,0.53373808,3.5500817,0.56925416,0.55083203,0.36245251,0.34178513,0.682,0.701,0.973,0.935,0.118,Eastern Asia,-0.54,104,1374.0,27.0,20
737,China,East Asia & Pacific,Upper middle income,avg,son,2.8146608,7.9802356,3.3712535,4.1117268,0.69193703,5.2591124,0.79014128,0.69772005,0.33494398,0.23282276,0.682,0.701,0.973,0.935,0.118,Eastern Asia,-0.54,104,1374.0,27.0,20
738,China,East Asia & Pacific,Upper middle income,dad,all,3.6660709,7.0564022,4.2308598,4.539185,0.60890484,3.5359576,0.6813367,0.64551806,0.35083717,0.1806611,0.682,0.701,0.973,0.935,0.118,Eastern Asia,-0.54,104,1374.0,27.0,20
739,China,East Asia & Pacific,Upper middle income,dad,daughter,3.5619063,6.217648,4.182858,4.7582002,0.53633064,2.7841022,0.581653,0.58131677,0.33003089,0.20839927,0.682,0.701,0.973,0.935,0.118,Eastern Asia,-0.54,104,1374.0,27.0,20
740,China,East Asia & Pacific,Upper middle income,dad,son,3.7762027,7.9432039,4.2789493,4.114274,0.68595684,4.3342018,0.79154855,0.71025944,0.37304893,0.1543911,0.682,0.701,0.973,0.935,0.118,Eastern Asia,-0.54,104,1374.0,27.0,20
741,China,East Asia & Pacific,Upper middle income,max,all,4.0050511,7.0759211,4.3503051,4.5406413,0.58896506,3.2602768,0.67471737,0.6300022,0.32788315,0.176358,0.682,0.701,0.973,0.935,0.118,Eastern Asia,-0.54,104,1374.0,27.0,20
742,China,East Asia & Pacific,Upper middle income,max,daughter,3.9623065,6.230134,4.3406096,4.7554255,0.51469266,2.4513865,0.56925416,0.55697137,0.32543296,0.21748815,0.682,0.701,0.973,0.935,0.118,Eastern Asia,-0.54,104,1374.0,27.0,20
743,China,East Asia & Pacific,Upper middle income,max,son,4.0507536,7.9802356,4.3609085,4.1117268,0.66866207,4.1282463,0.79014128,0.70483005,0.33069035,0.13443515,0.682,0.701,0.973,0.935,0.118,Eastern Asia,-0.54,104,1374.0,27.0,20
744,China,East Asia & Pacific,Upper middle income,mom,all,1.7979944,6.9872704,3.3662541,4.5570021,0.69003034,5.2622728,0.71395618,0.700674,0.39201307,0.39016056,0.682,0.701,0.973,0.935,0.118,Eastern Asia,-0.54,104,1374.0,27.0,20
745,China,East Asia & Pacific,Upper middle income,mom,daughter,1.7697382,6.1181421,3.3613212,4.7584085,0.60748786,4.4241834,0.61562729,0.63787854,0.43773952,0.4876771,0.682,0.701,0.973,0.935,0.118,Eastern Asia,-0.54,104,1374.0,27.0,20
746,China,East Asia & Pacific,Upper middle income,mom,son,1.8285776,7.9279757,3.3718479,4.1278358,0.77940947,6.1697779,0.82201266,0.7614854,0.32610819,0.31006911,0.682,0.701,0.973,0.935,0.118,Eastern Asia,-0.54,104,1374.0,27.0,20
747,China,East Asia & Pacific,Upper middle income,avg,all,4.2592869,7.847796,3.5291958,4.5980806,0.56479037,3.616358,0.65406525,0.59917605,0.39077562,0.48382956,0.682,0.701,0.973,0.935,0.118,Eastern Asia,-0.54,104,1374.0,27.0,20
748,China,East Asia & Pacific,Upper middle income,avg,daughter,4.2405987,7.285687,3.6078241,4.8073301,0.51354939,3.0735703,0.57055384,0.55329466,0.35633934,0.50181305,0.682,0.701,0.973,0.935,0.118,Eastern Asia,-0.54,104,1374.0,27.0,20
749,China,East Asia & Pacific,Upper middle income,avg,son,4.2775183,8.3961563,3.451287,4.3151512,0.61455923,4.1435523,0.74449068,0.6398356,0.42461225,0.4646551,0.682,0.701,0.973,0.935,0.118,Eastern Asia,-0.54,104,1374.0,27.0,20
750,China,East Asia & Pacific,Upper middle income,dad,all,5.3394451,7.8182755,4.279696,4.5922017,0.55585265,2.5900753,0.67371142,0.62211239,0.34928519,0.28493503,0.682,0.701,0.973,0.935,0.118,Eastern Asia,-0.54,104,1374.0,27.0,20
751,China,East Asia & Pacific,Upper middle income,dad,daughter,5.2767148,7.2602248,4.3659678,4.8040576,0.50695264,2.0898542,0.5930872,0.58204132,0.33215207,0.26179665,0.682,0.701,0.973,0.935,0.118,Eastern Asia,-0.54,104,1374.0,27.0,20
752,China,East Asia & Pacific,Upper middle income,dad,son,5.4000602,8.3575087,4.194489,4.3104515,0.60295326,3.0718896,0.75947386,0.65660954,0.36633256,0.30799243,0.682,0.701,0.973,0.935,0.118,Eastern Asia,-0.54,104,1374.0,27.0,20
753,China,East Asia & Pacific,Upper middle income,max,all,5.7455096,7.847796,4.3081851,4.5980806,0.52780229,2.2166033,0.65406525,0.60169005,0.34672135,0.29034811,0.682,0.701,0.973,0.935,0.118,Eastern Asia,-0.54,104,1374.0,27.0,20
754,China,East Asia & Pacific,Upper middle income,max,daughter,5.6910419,7.285687,4.4007597,4.8073301,0.48132449,1.7002844,0.57055384,0.55528665,0.34131098,0.27839696,0.682,0.701,0.973,0.935,0.118,Eastern Asia,-0.54,104,1374.0,27.0,20
755,China,East Asia & Pacific,Upper middle income,max,son,5.7986445,8.3961563,4.2159944,4.3151512,0.57305253,2.7192848,0.74449068,0.64148515,0.35229072,0.30232218,0.682,0.701,0.973,0.935,0.118,Eastern Asia,-0.54,104,1374.0,27.0,20
756,China,East Asia & Pacific,Upper middle income,mom,all,3.1250689,7.7793522,3.8529112,4.5868711,0.69942611,4.6892533,0.74970567,0.68574071,0.52469122,0.46753716,0.682,0.701,0.973,0.935,0.118,Eastern Asia,-0.54,104,1374.0,27.0,20
757,China,East Asia & Pacific,Upper middle income,mom,daughter,3.1745784,7.1930652,3.8965144,4.7926869,0.64073813,4.0576897,0.67285627,0.63758707,0.5240081,0.49030587,0.682,0.701,0.973,0.935,0.118,Eastern Asia,-0.54,104,1374.0,27.0,20
758,China,East Asia & Pacific,Upper middle income,mom,son,3.0765867,8.3534756,3.8097494,4.2999425,0.75687754,5.3075104,0.82418555,0.73110616,0.52548462,0.44432282,0.682,0.701,0.973,0.935,0.118,Eastern Asia,-0.54,104,1374.0,27.0,20
759,China,East Asia & Pacific,Upper middle income,avg,all,6.2695026,10.052649,3.7112679,4.221674,0.61142772,3.8374951,0.73476905,0.70720071,0.50078386,0.53777087,0.682,0.701,0.973,0.935,0.118,Eastern Asia,-0.54,104,1374.0,27.0,20
760,China,East Asia & Pacific,Upper middle income,avg,daughter,6.3444004,10.078906,3.7359388,4.3498607,0.62113661,3.7825706,0.70831013,0.69243622,0.53619933,0.57692927,0.682,0.701,0.973,0.935,0.118,Eastern Asia,-0.54,104,1374.0,27.0,20
761,China,East Asia & Pacific,Upper middle income,avg,son,6.2006707,10.028519,3.6877253,4.1009107,0.60254019,3.8877735,0.75947273,0.72048587,0.46929556,0.49850526,0.682,0.701,0.973,0.935,0.118,Eastern Asia,-0.54,104,1374.0,27.0,20
762,China,East Asia & Pacific,Upper middle income,dad,all,7.1445746,10.047335,4.1212573,4.2140484,0.61494946,3.0061467,0.77846724,0.73648113,0.50905955,0.43225917,0.682,0.701,0.973,0.935,0.118,Eastern Asia,-0.54,104,1374.0,27.0,20
763,China,East Asia & Pacific,Upper middle income,dad,daughter,7.1606555,10.083864,4.1414371,4.3348494,0.62161082,3.025965,0.75327891,0.73548484,0.53073794,0.45801547,0.682,0.701,0.973,0.935,0.118,Eastern Asia,-0.54,104,1374.0,27.0,20
764,China,East Asia & Pacific,Upper middle income,dad,son,7.1298532,10.013895,4.1033125,4.1007662,0.60889065,2.988121,0.80164248,0.73737681,0.4890705,0.40927851,0.682,0.701,0.973,0.935,0.118,Eastern Asia,-0.54,104,1374.0,27.0,20
765,China,East Asia & Pacific,Upper middle income,max,all,7.7593584,10.052649,4.0321751,4.221674,0.560808,2.3950298,0.73476905,0.70300049,0.46296641,0.42640784,0.682,0.701,0.973,0.935,0.118,Eastern Asia,-0.54,104,1374.0,27.0,20
766,China,East Asia & Pacific,Upper middle income,max,daughter,7.7533336,10.078906,4.0426817,4.3498607,0.57376105,2.4212611,0.70831013,0.6973483,0.48734245,0.46969405,0.682,0.701,0.973,0.935,0.118,Eastern Asia,-0.54,104,1374.0,27.0,20
